id,title,release_date,moby_score,moby_url,platforms,genres,developers,publishers
46585,Trauma Team,2010-05-18,8.04,https://www.mobygames.com/game/46585/trauma-team/,"Wii, Wii U","Action, Simulation, 1st-person, Sci-fi / futuristic, Puzzle elements, Anime / Manga, Healthcare","Atlus Co., Ltd.","Atlus Co., Ltd., Atlus Co., Ltd., Atlus U.S.A., Inc."
174343,Undernauts: Labyrinth of Yomi,2020-10-15,8.04,https://www.mobygames.com/game/174343/undernauts-labyrinth-of-yomi/,"Windows, PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series","1st-person, Role-playing (RPG), Fantasy, Turn-based, Direct control",Experience Inc.,"Experience Inc., Aksys Games Localization, Inc., Numskull Games Ltd."
47114,Sword & Poker II,2010-05-03,8.04,https://www.mobygames.com/game/47114/sword-poker-ii/,iPhone,"Strategy, Top-down, Cards / tiles, Role-playing (RPG), Anime / Manga, Turn-based","GAIA Co., Ltd.","GAIA Co., Ltd."
11117,S2: Silent Storm,2003-08-22,8.04,https://www.mobygames.com/game/11117/s2-silent-storm/,Windows,"Strategy / tactics, Turn-based, War, Diagonal-down, Free camera, RPG elements, Multiple units/characters control, World War II",Nival Interactive LLC,"1C Company, JoWooD Productions Software AG, Encore, Inc."
2483,NHL 2001,2000-09-27,8.04,https://www.mobygames.com/game/2483/nhl-2001/,"Windows, PlayStation, PlayStation 2","Sports, Top-down, Side view, Hockey, Managerial / business simulation, Licensed, Behind view, Diagonal-down, Direct control","Page 44 Studios, LLC, Electronic Arts Canada","Electronic Arts, Inc."
19571,F.E.A.R.: First Encounter Assault Recon (Director's Edition),2005-10-18,8.04,https://www.mobygames.com/game/19571/fear-first-encounter-assault-recon-directors-edition/,Windows,"Digital extras, Physical extras, Special edition",,"Sierra Entertainment, Inc."
139020,Cthulhu Saves Christmas,2019-12-23,8.04,https://www.mobygames.com/game/139020/cthulhu-saves-christmas/,"Windows, Nintendo Switch, Stadia, PlayStation 5","Role-playing (RPG), Fantasy, Turn-based, Diagonal-down","Zeboyd Digital Entertainment, LLC","Limited Run Games, Inc., Mighty Rabbit Studios, Inc., Zeboyd Digital Entertainment, LLC"
5592,Donkey Kong Land 2,1996-09,8.04,https://www.mobygames.com/game/5592/donkey-kong-land-2/,"Game Boy, Nintendo 3DS","Action, Side view, Platform, 2D scrolling, Direct control",Rare Limited,"Nintendo Co., Ltd."
598,"The Settlers II: Veni, Vidi, Vici",1996-04,8.04,https://www.mobygames.com/game/598/the-settlers-ii-veni-vidi-vici/,"DOS, Macintosh","Simulation, Strategy / tactics, Real-time, Isometric, Managerial / business simulation, Diagonal-down, City building / construction simulation, Point and select, Classical antiquity, Real-time strategy (RTS)","Blue Byte Studio GmbH, Blue Byte Software GmbH","Blue Byte Software GmbH, ARKTIS Software GmbH, Blue Byte Studio GmbH"
61996,Rage of the Gladiator,2010-03-15,8.04,https://www.mobygames.com/game/61996/rage-of-the-gladiator/,"Wii, Nintendo 3DS, Android, iPad, Fire OS, iPhone","Action, Sports, 1st-person, Boxing, Fighting, Fantasy",Ghostfire Games,"Gamelion Inc., Ghostfire Games"
225050,Nine Sols,2024-05-29,8.04,https://www.mobygames.com/game/225050/nine-sols/,"Windows, Macintosh, Windows Apps, PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series","Action, Side view, Platform, Cyberpunk / dark sci-fi, 2D scrolling, Direct control, Asia, China (Ancient / Imperial)","Red Candle Games Co., Ltd.","Red Candle Games Co., Ltd."
135221,Tokyo Mirage Sessions ♯FE: Encore,2020-01-17,8.04,https://www.mobygames.com/game/135221/tokyo-mirage-sessions-fe-encore/,Nintendo Switch,"Real-time, Role-playing (RPG), Anime / Manga, Fantasy, 3rd-person (Other), Japanese-style RPG (JRPG)","Atlus Co., Ltd.","Nintendo Co., Ltd., Nintendo of Korea Co., Ltd., Nintendo (Hong Kong) Ltd., Nintendo Australia Pty., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH"
17330,Tony Hawk's Underground 2: Remix,2005-03-15,8.04,https://www.mobygames.com/game/17330/tony-hawks-underground-2-remix/,PSP,"Sports, Skateboarding, Licensed, Behind view, Direct control",Shaba Games LLC,"Activision Publishing, Inc."
6689,Iron Soldier,1994,8.04,https://www.mobygames.com/game/6689/iron-soldier/,Jaguar,"Action, Simulation, 1st-person, Sci-fi / futuristic, Post-apocalyptic, Mecha / giant robot",Eclipse Software Design,Atari Corporation
73069,Madden NFL 2001,2000-10-17,8.04,https://www.mobygames.com/game/73069/madden-nfl-2001/,PlayStation 2,"Sports, Real-time, Football (American), Licensed, Diagonal-down, 2D scrolling, Direct control",EA Tiburon,"Electronic Arts, Inc."
587,Unreal Tournament,1999-11-22,8.04,https://www.mobygames.com/game/587/unreal-tournament/,"Linux, Windows, PlayStation 2, Dreamcast, Macintosh","Action, 1st-person, Sci-fi / futuristic, Shooter, Cyberpunk / dark sci-fi, Direct control","Digital Extremes, Inc., Epic Games, Inc.","Infogrames, Inc., Atari, Inc., Acer TWP Corp, MacSoft, GT Interactive Software Corp."
141705,International Superstar Soccer Pro '98,1998,8.04,https://www.mobygames.com/game/141705/international-superstar-soccer-pro-98/,PlayStation,"Sports, Football (European) / Soccer, Diagonal-down, 2D scrolling, Direct control","Konami Computer Entertainment Tokyo, Inc.","Konami Co., Ltd."
8363,World Soccer: Winning Eleven 6 International,2002-04-25,8.04,https://www.mobygames.com/game/8363/world-soccer-winning-eleven-6-international/,"PlayStation, PlayStation 2, GameCube","Sports, Managerial / business simulation, Football (European) / Soccer, Diagonal-down, 2D scrolling, Direct control","Konami Computer Entertainment Tokyo, Inc., Digitalware, Inc.",Konami Corporation
41672,NASCAR Racing 2002 Season,2002-03,8.04,https://www.mobygames.com/game/41672/nascar-racing-2002-season/,"Windows, Macintosh","Simulation, Racing / Driving, 1st-person, Real-time, Licensed, Behind view, Vehicle simulator, Direct control, Automobile, Track racing","Papyrus Design Group, Inc.","Sierra Entertainment, Inc., Aspyr Media, Inc., 1C Company"
127,Moto Racer,1997-11-03,8.04,https://www.mobygames.com/game/127/moto-racer/,"Windows, PlayStation","Racing / Driving, Real-time, Motorcycle, Behind view, Vehicle simulator, Direct control, Track racing",Delphine Software International,"Nobilis France, Microïds, Electronic Arts, Inc."
9324,Silent Hill 3,2003-05-23,8.04,https://www.mobygames.com/game/9324/silent-hill-3/,"Windows, PlayStation 2","Action, Puzzle elements, Horror, Survival horror, 3rd-person (Other)",Team Silent,"Konami Digital Entertainment Co., Ltd., Konami Corporation"
25634,Metal Slug: Anthology,2006-12-14,8.04,https://www.mobygames.com/game/25634/metal-slug-anthology/,"PlayStation 2, PSP, PlayStation 3, Wii, PlayStation 4","Action, Side view, Shooter, Compilation","MEGA Enterprise Co., Ltd., Noise Factory Co., Ltd., Nazca Corporation, SNK Playmore Corporation, SNK Corporation","Ignition Entertainment Ltd., SNK Playmore Corporation"
4652,Colony Wars III: Red Sun,2000,8.04,https://www.mobygames.com/game/4652/colony-wars-iii-red-sun/,PlayStation,"Action, 1st-person, Sci-fi / futuristic, Shooter, 3rd-person (Other), Space flight",Psygnosis Limited,"Sony Computer Entertainment Europe Ltd., Midway Home Entertainment, Inc."
8668,F/A-18 Interceptor,1988,8.04,https://www.mobygames.com/game/8668/fa-18-interceptor/,Amiga,"Simulation, 1st-person, Flight / aviation, War, 3rd-person (Other), Vehicular combat, Cold War, North America","Intellisoft, Inc.","Electronic Arts, Inc."
102974,Sprint Vector,2018-02-08,8.04,https://www.mobygames.com/game/102974/sprint-vector/,"Windows, PlayStation 4","Action, 1st-person, Arcade","Survios, Inc.","Survios, Inc."
1051,Descent³,1999-06-18,8.04,https://www.mobygames.com/game/1051/descent3/,"Linux, Windows, Macintosh","Action, 1st-person, Sci-fi / futuristic, Flight / aviation, Shooter, Direct control","Outrage Entertainment, Inc.","Interplay Entertainment Corp., Graphsim Entertainment Inc., Sold Out Sales & Marketing Ltd., Imagineer Co., Ltd."
229333,Closer the Distance,2024-08-01,8.04,https://www.mobygames.com/game/229333/closer-the-distance/,"Windows, PlayStation 5, Xbox Series","Adventure, 3rd-person (Other), Free camera, Life / social simulation, Point and select, Direct control, Contemporary",Osmotic Studios GmbH,Skybound LLC
50181,PixelJunk Monsters: Deluxe,2010-04-27,8.04,https://www.mobygames.com/game/50181/pixeljunk-monsters-deluxe/,"PSP, PS Vita","Strategy, Fantasy, 3rd-person (Other)",Q-Games Ltd.,"Sony Computer Entertainment America LLC, Sony Computer Entertainment America Inc."
56829,Resonance,2012-06-19,8.04,https://www.mobygames.com/game/56829/resonance/,"Linux, Windows, Macintosh","Adventure, Game show / trivia / quiz, Puzzle elements, 3rd-person (Other), Point and select",xii games,Wadjet Eye Games LLC
104033,Robotics;Notes Elite,2014-06-26,8.04,https://www.mobygames.com/game/104033/roboticsnotes-elite/,"Windows, PS Vita, PlayStation 4, Nintendo Switch","Adventure, 1st-person, Sci-fi / futuristic, Anime / Manga, Mecha / giant robot, Fantasy, Visual novel, 3rd-person (Other)","MAGES. Inc., Nitroplus Co., Ltd.","5pb. Inc., Spike Chunsoft US, Digital Touch Co., Ltd., MAGES. Inc., Spike Chunsoft Co., Ltd."
64134,Goodbye Deponia,2013-10-18,8.04,https://www.mobygames.com/game/64134/goodbye-deponia/,"Windows, Nintendo Switch, Macintosh, PlayStation 4, Linux, Blacknut, Gloud, Xbox One","Adventure, Sci-fi / futuristic, Puzzle elements, Comedy, 3rd-person (Other), Graphic adventure, Point and select",Daedalic Entertainment GmbH,Daedalic Entertainment GmbH
157842,Atelier Ryza 2: Lost Legends & the Secret Fairy,2020-12-03,8.04,https://www.mobygames.com/game/157842/atelier-ryza-2-lost-legends-the-secret-fairy/,"Windows, PlayStation 4, Nintendo Switch, PlayStation 5","Role-playing (RPG), Anime / Manga, Fantasy, Turn-based, 3rd-person (Other), Japanese-style RPG (JRPG), Menu structures",Gust,"Koei Tecmo Europe Ltd., Koei Tecmo Games Co., Ltd., Koei Tecmo America Corp."
10424,Tiger Woods PGA Tour 2004,2003-09-22,8.04,https://www.mobygames.com/game/10424/tiger-woods-pga-tour-2004/,"Windows, PlayStation 2, Xbox, GameCube","Sports, Golf, Licensed, Behind view","Electronic Arts Redwood Shores Studio, Headgate Studios Inc.","Electronic Arts, Inc."
9182,NBA Live 2003,2002-10-08,8.04,https://www.mobygames.com/game/9182/nba-live-2003/,"Windows, PlayStation 2, Xbox, GameCube","Simulation, Sports, Basketball, Licensed, Diagonal-down, Direct control",Electronic Arts Canada,"Electronic Arts, Inc."
5021,Boulder Dash: Construction Kit,1986,8.04,https://www.mobygames.com/game/5021/boulder-dash-construction-kit/,"DOS, Amiga, Atari ST, Commodore 64, Apple II, Atari 8-bit, ZX Spectrum, Amstrad CPC","Action, Arcade, Side view, Puzzle elements, Direct control","First Star Software, Inc.","Epyx, Inc., First Star Software, Inc., Databyte, Prism Leisure Corporation Plc, Hi-Tec Software Ltd., Wicked Software"
8721,Tom Clancy's Rainbow Six 3: Raven Shield,2003-03-18,8.04,https://www.mobygames.com/game/8721/tom-clancys-rainbow-six-3-raven-shield/,"Windows, Macintosh","Action, Simulation, 1st-person, Shooter, Licensed, 3rd-person (Other), Tactical shooter","Ubi Soft Entertainment Inc., Ubisoft Entertainment Inc.","Ubi Soft Entertainment Software, Media-Service 2000, Russobit-M, ak tronic Software & Services GmbH, Ubisoft Entertainment SA, Game Factory Interactive Ltd., Mastertronic Games Ltd., Aspyr Media, Inc."
2991,PGA Championship Golf 2000,2000,8.04,https://www.mobygames.com/game/2991/pga-championship-golf-2000/,Windows,"Sports, Golf",Headgate Studios Inc.,"Sierra On-Line, Inc."
182800,Ib,2022-04-11,8.04,https://www.mobygames.com/game/182800/ib/,"Windows, Nintendo Switch, PlayStation 4, PlayStation 5","Adventure, Puzzle elements, Anime / Manga, Horror, Diagonal-down, 2D scrolling, Graphic adventure, Direct control",,Playism
1225,Putt-Putt Saves the Zoo,1995,8.03,https://www.mobygames.com/game/1225/putt-putt-saves-the-zoo/,"Windows, Windows 3.x, Macintosh, iPhone, Android, iPad, DVD Player, Linux, Nintendo Switch, PlayStation 4","Adventure, Educational, Puzzle elements, Pre-school / toddler, 3rd-person (Other)","Humongous Entertainment, Inc.","Akella, Take-Two Interactive Software, Inc., GameTap LLC, Atari Europe S.A.S.U., Humongous Entertainment, Inc., Tommo Inc., UFO Interactive Games, Inc., Atari, Inc., Night Dive Studios, LLC"
26898,Test Drive Unlimited,2006-09-05,8.03,https://www.mobygames.com/game/26898/test-drive-unlimited/,"Windows, PlayStation 2, PSP, Xbox 360","Racing / Driving, 1st-person, Motorcycle, Licensed, Behind view, Vehicle simulator, Automobile, Street racing, Track racing",Eden Games S.A.S.,"Akella, ak tronic Software & Services GmbH, Atari, Inc."
5928,Alundra,1997-04-11,8.03,https://www.mobygames.com/game/5928/alundra/,"PlayStation, PSP, PlayStation 3, PS Vita","Action, Puzzle elements, Fantasy, Diagonal-down",Matrix Software,"Sony Computer Entertainment Inc., Working Designs, MonkeyPaw Games Inc., Psygnosis Limited"
229348,Black Myth: Wukong,2024-08-20,8.03,https://www.mobygames.com/game/229348/black-myth-wukong/,"Windows, PlayStation 5","Role-playing (RPG), Hack and slash, Fantasy, Behind view, Action RPG, Direct control","Game Science Interactive Technology Co., Ltd.","Game Science Interactive Technology Co., Ltd."
157085,Cyber Shadow,2021-01-26,8.03,https://www.mobygames.com/game/157085/cyber-shadow/,"Linux, Windows, PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series, Xbox Cloud Gaming, Windows Apps, Macintosh","Action, Sci-fi / futuristic, Side view, Platform, 2D scrolling, Direct control",Mechanical Head Studios,"Yacht Club Games, LLC"
6223,Arc the Lad Collection,2002-04-18,8.03,https://www.mobygames.com/game/6223/arc-the-lad-collection/,PlayStation,Compilation,,Working Designs
9098,Konami GB Collection: Vol.2,1998-03-19,8.03,https://www.mobygames.com/game/9098/konami-gb-collection-vol2/,"Game Boy, Game Boy Color","Compilation, Falling block puzzle","Tose Co., Ltd.","Konami Corporation, Konami Co., Ltd."
185853,Poinpy,2022-06-08,8.03,https://www.mobygames.com/game/185853/poinpy/,"iPhone, Android, iPad","Action, Side view, Platform, Fantasy, 2D scrolling, Direct control",Moppin,Netflix Inc.
17013,Rise of Nations: Gold Edition,2004-10-26,8.03,https://www.mobygames.com/game/17013/rise-of-nations-gold-edition/,"Windows, Macintosh",Compilation,"Big Huge Games, Inc.","ak tronic Software & Services GmbH, Ubisoft Entertainment SA, MacSoft, Microsoft Corporation, Noviy Disk"
75841,Assault Android Cactus,2013-08-29,8.03,https://www.mobygames.com/game/75841/assault-android-cactus/,"Windows, PlayStation 4, Xbox One, Nintendo Switch, Tomahawk F1, Linux, Macintosh","Action, Sci-fi / futuristic, Top-down, Shooter, 2D scrolling, Direct control",Witch Beam Pty. Ltd.,"Fuze Technology (Shenzhen) Co., Ltd., Witch Beam Pty. Ltd."
108904,Far: Lone Sails,2018-05-17,8.03,https://www.mobygames.com/game/108904/far-lone-sails/,"Windows, PlayStation 4, Xbox One, Nintendo Switch, iPad, Android, Macintosh, iPhone","Action, Side view, Naval / watercraft, 2D scrolling",Okomotive AG,"H2 Interactive Co., Ltd., Mixtvision Mediengesellschaft GmbH"
223223,Indika,2024-05-02,8.03,https://www.mobygames.com/game/223223/indika/,"Windows, PlayStation 5, Xbox Series","Action, Adventure, Puzzle elements, Horror, 3rd-person (Other), Direct control, Europe",Odd Meter Studio,11 bit studios S.A.
7795,The Legend of the Mystical Ninja,1991-07-19,8.03,https://www.mobygames.com/game/7795/the-legend-of-the-mystical-ninja/,"SNES, Wii, Wii U, New Nintendo 3DS","Action, Side view, Platform, Anime / Manga, Turn-based, 2D scrolling",Konami Industry Co. Ltd.,"Konami, Inc., Konami Industry Co. Ltd., Konami Digital Entertainment, Inc., Konami Digital Entertainment Co., Ltd., Konami Digital Entertainment GmbH"
220368,Between Horizons,2024-03-25,8.03,https://www.mobygames.com/game/220368/between-horizons/,"Windows, Nintendo Switch, PlayStation 5, Xbox Series","Adventure, Sci-fi / futuristic, Side view, Puzzle elements, 2D scrolling, Point and select",DigiTales Interactive UG,Assemble Entertainment GmbH
8951,Genetic Species,1998,8.03,https://www.mobygames.com/game/8951/genetic-species/,Amiga,"Action, 1st-person, Sci-fi / futuristic, Shooter",Marble Eyes Development,Vulcan Software Limited
30600,Bleach: The Blade of Fate,2006-01-26,8.03,https://www.mobygames.com/game/30600/bleach-the-blade-of-fate/,Nintendo DS,"Action, Arcade, Side view, Fighting, Anime / Manga, Fantasy, Licensed, 2D scrolling, Direct control, Contemporary, Japan (Ancient/Classical/Medieval)","Treasure Co., Ltd.","SEGA of America, Inc., SEGA Corporation, SEGA Europe Ltd."
83569,Disgaea 5: Alliance of Vengeance,2015-03-26,8.03,https://www.mobygames.com/game/83569/disgaea-5-alliance-of-vengeance/,PlayStation 4,"Strategy / tactics, Real-time, Isometric, Role-playing (RPG), Anime / Manga, Fantasy, Turn-based, Diagonal-down, Tactical RPG, Menu structures","Nippon Ichi Software, Inc.","NIS America, Inc., Nippon Ichi Software, Inc."
71180,Smite: Battleground of the Gods,2014-03-25,8.03,https://www.mobygames.com/game/71180/smite-battleground-of-the-gods/,"Windows, Xbox One, Nintendo Switch, Macintosh, PlayStation 4","Action, Strategy / tactics, Real-time, Fantasy, Behind view","Hi-Rez Studios, Inc.","Hi-Rez Studios, Inc."
145948,Borderlands: Legendary Collection,2020-05-29,8.03,https://www.mobygames.com/game/145948/borderlands-legendary-collection/,"Xbox One, Nintendo Switch, PlayStation 4","Action, 1st-person, Shooter, Compilation, Fantasy, Action RPG, Direct control","Behaviour Interactive, Inc., Turn Me Up Games, Inc.","2K Games, Inc."
241,Dune II: The Building of a Dynasty,1992-12,8.03,https://www.mobygames.com/game/241/dune-ii-the-building-of-a-dynasty/,"DOS, Amiga, Acorn 32-bit","Strategy / tactics, Sci-fi / futuristic, Top-down, Real-time, Licensed, War, Free camera, Point and select, Real-time strategy (RTS)","Westwood Studios, Inc.","Eclipse Productions, Ocean Software Ltd., Virgin Games, Inc."
